head	relation	tail	prompt	prediction
2526673	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/0dxtw	Is the following triple valid? Head: 2526673, Relation: film film other crew. film film crew gig film crew role, Tail: Special Effects. Answer with 'Yes' or 'No'.	No
11885697	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/06mzp	Is the following triple valid? Head: 11885697, Relation: film film release date s. film film regional release date film release region, Tail: Switzerland. Answer with 'Yes' or 'No'.	No
/m/0d7wh	/people/ethnicity/languages_spoken	3132076	Is the following triple valid? Head: British people, Relation: people ethnicity languages spoken, Tail: 3132076. Answer with 'Yes' or 'No'.	No
783063	/people/ethnicity/people	/m/02vkvcz	Is the following triple valid? Head: 783063, Relation: people ethnicity people, Tail: Shirley Ann Russell. Answer with 'Yes' or 'No'.	No
2139199	/education/educational_institution/students_graduates./education/education/major_field_of_study	/m/09s1f	Is the following triple valid? Head: 2139199, Relation: education educational institution students graduates. education education major field of study, Tail: Business. Answer with 'Yes' or 'No'.	No
13060451	/people/person/place_of_birth	/m/0r5y9	Is the following triple valid? Head: 13060451, Relation: people person place of birth, Tail: San Mateo. Answer with 'Yes' or 'No'.	No
15066367	/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country	/m/077qn	Is the following triple valid? Head: 15066367, Relation: olympics olympic sport athletes. olympics olympic athlete affiliation country, Tail: Serbia. Answer with 'Yes' or 'No'.	No
/m/01cgz	/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country	2692335	Is the following triple valid? Head: Boxing, Relation: olympics olympic sport athletes. olympics olympic athlete affiliation country, Tail: 2692335. Answer with 'Yes' or 'No'.	No
/m/01swxv	/education/university/fraternities_and_sororities	10197967	Is the following triple valid? Head: University of Delaware, Relation: education university fraternities and sororities, Tail: 10197967. Answer with 'Yes' or 'No'.	No
/m/0_9l_	/film/film/film_format	4030965	Is the following triple valid? Head: Howards End, Relation: film film film format, Tail: 4030965. Answer with 'Yes' or 'No'.	No
/m/02py7pj	/award/award_category/winners./award/award_honor/award_winner	9349648	Is the following triple valid? Head: Screen Actors Guild Life Achievement Award, Relation: award award category winners. award award honor award winner, Tail: 9349648. Answer with 'Yes' or 'No'.	No
579712	/award/award_category/nominees./award/award_nomination/nominated_for	/m/01fx4k	Is the following triple valid? Head: 579712, Relation: award award category nominees. award award nomination nominated for, Tail: Women in Love. Answer with 'Yes' or 'No'.	No
/m/0gs9p	/award/award_category/nominees./award/award_nomination/nominated_for	11975482	Is the following triple valid? Head: Academy Award for Best Director, Relation: award award category nominees. award award nomination nominated for, Tail: 11975482. Answer with 'Yes' or 'No'.	No
/m/01304j	/music/artist/track_contributions./music/track_contribution/role	9080782	Is the following triple valid? Head: Carlos Santana, Relation: music artist track contributions. music track contribution role, Tail: 9080782. Answer with 'Yes' or 'No'.	No
/m/01309x	/people/person/profession	3702719	Is the following triple valid? Head: James Taylor, Relation: people person profession, Tail: 3702719. Answer with 'Yes' or 'No'.	No
/m/01l3j	/film/actor/film./film/performance/special_performance_type	12396924	Is the following triple valid? Head: Bela Lugosi, Relation: film actor film. film performance special performance type, Tail: 12396924. Answer with 'Yes' or 'No'.	No
/m/015fs3	/education/educational_institution/students_graduates./education/education/major_field_of_study	10221520	Is the following triple valid? Head: Western Michigan University, Relation: education educational institution students graduates. education education major field of study, Tail: 10221520. Answer with 'Yes' or 'No'.	No
/m/01trf3	/people/person/profession	3685640	Is the following triple valid? Head: Martin Short, Relation: people person profession, Tail: 3685640. Answer with 'Yes' or 'No'.	No
11378462	/award/award_category/winners./award/award_honor/ceremony	/m/09306z	Is the following triple valid? Head: 11378462, Relation: award award category winners. award award honor ceremony, Tail: 58th Academy Awards. Answer with 'Yes' or 'No'.	No
5529159	/education/educational_institution/students_graduates./education/education/major_field_of_study	/m/05qjt	Is the following triple valid? Head: 5529159, Relation: education educational institution students graduates. education education major field of study, Tail: Physics. Answer with 'Yes' or 'No'.	Yes
/m/030qb3t	/location/location/contains	1252875	Is the following triple valid? Head: Los Angeles, Relation: location location contains, Tail: 1252875. Answer with 'Yes' or 'No'.	No
/m/0m68w	/people/person/profession	1915811	Is the following triple valid? Head: Sandra Bernhard, Relation: people person profession, Tail: 1915811. Answer with 'Yes' or 'No'.	No
/m/0j_c	/people/person/nationality	1044377	Is the following triple valid? Head: Alfred Hitchcock, Relation: people person nationality, Tail: 1044377. Answer with 'Yes' or 'No'.	No
2800497	/award/award_category/nominees./award/award_nomination/nominated_for	/m/01jrbv	Is the following triple valid? Head: 2800497, Relation: award award category nominees. award award nomination nominated for, Tail: The Birdcage. Answer with 'Yes' or 'No'.	No
2603699	/people/person/place_of_birth	/m/088cp	Is the following triple valid? Head: 2603699, Relation: people person place of birth, Tail: York. Answer with 'Yes' or 'No'.	No
/m/013w7j	/people/person/places_lived./people/place_lived/location	1655577	Is the following triple valid? Head: Sean Combs, Relation: people person places lived. people place lived location, Tail: 1655577. Answer with 'Yes' or 'No'.	No
6277280	/film/actor/film./film/performance/film	/m/0ch3qr1	Is the following triple valid? Head: 6277280, Relation: film actor film. film performance film, Tail: Jack & Jill. Answer with 'Yes' or 'No'.	No
/m/0h3y	/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics	4555291	Is the following triple valid? Head: Algeria, Relation: olympics olympic participating country athletes. olympics olympic athlete affiliation olympics, Tail: 4555291. Answer with 'Yes' or 'No'.	No
/m/01f8hf	/film/film/genre	1555305	Is the following triple valid? Head: Aliens, Relation: film film genre, Tail: 1555305. Answer with 'Yes' or 'No'.	No
13273550	/people/person/nationality	/m/0ctw_b	Is the following triple valid? Head: 13273550, Relation: people person nationality, Tail: New Zealand. Answer with 'Yes' or 'No'.	No
/m/0661ql3	/film/film/release_date_s./film/film_regional_release_date/film_release_region	775831	Is the following triple valid? Head: Inception, Relation: film film release date s. film film regional release date film release region, Tail: 775831. Answer with 'Yes' or 'No'.	No
/m/03v3xp	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	12496207	Is the following triple valid? Head: Clive Owen, Relation: award award nominee award nominations. award award nomination award nominee, Tail: 12496207. Answer with 'Yes' or 'No'.	No
14709265	/film/film/language	/m/03_9r	Is the following triple valid? Head: 14709265, Relation: film film language, Tail: Japanese Language. Answer with 'Yes' or 'No'.	No
/m/01qszl	/business/business_operation/industry	2175440	Is the following triple valid? Head: Bandai, Relation: business business operation industry, Tail: 2175440. Answer with 'Yes' or 'No'.	No
/m/034qzw	/film/film/executive_produced_by	2221820	Is the following triple valid? Head: Anchorman: The Legend of Ron Burgundy, Relation: film film executive produced by, Tail: 2221820. Answer with 'Yes' or 'No'.	No
10514962	/music/record_label/artist	/m/01q_wyj	Is the following triple valid? Head: 10514962, Relation: music record label artist, Tail: John 5. Answer with 'Yes' or 'No'.	No
46344	/organization/organization_member/member_of./organization/organization_membership/organization	/m/07t65	Is the following triple valid? Head: 46344, Relation: organization organization member member of. organization organization membership organization, Tail: United Nations. Answer with 'Yes' or 'No'.	No
/m/08d6bd	/people/person/languages	8914850	Is the following triple valid? Head: Vinod Khanna, Relation: people person languages, Tail: 8914850. Answer with 'Yes' or 'No'.	No
7575076	/education/educational_institution/students_graduates./education/education/student	/m/01t6b4	Is the following triple valid? Head: 7575076, Relation: education educational institution students graduates. education education student, Tail: Jerry Bruckheimer. Answer with 'Yes' or 'No'.	No
/m/09gq0x5	/award/award_winning_work/awards_won./award/award_honor/award_winner	8849753	Is the following triple valid? Head: The King's Speech, Relation: award award winning work awards won. award award honor award winner, Tail: 8849753. Answer with 'Yes' or 'No'.	No
/m/013b6_	/people/ethnicity/people	8586825	Is the following triple valid? Head: Ashkenazi Jews, Relation: people ethnicity people, Tail: 8586825. Answer with 'Yes' or 'No'.	No
8975435	/film/film/language	/m/064_8sq	Is the following triple valid? Head: 8975435, Relation: film film language, Tail: French Language. Answer with 'Yes' or 'No'.	No
7517550	/people/person/nationality	/m/09c7w0	Is the following triple valid? Head: 7517550, Relation: people person nationality, Tail: United States of America. Answer with 'Yes' or 'No'.	No
/m/076psv	/film/film_set_designer/film_sets_designed	2652979	Is the following triple valid? Head: Walter M. Scott, Relation: film film set designer film sets designed, Tail: 2652979. Answer with 'Yes' or 'No'.	No
/m/09yhzs	/film/actor/film./film/performance/film	104868	Is the following triple valid? Head: Emma Stone, Relation: film actor film. film performance film, Tail: 104868. Answer with 'Yes' or 'No'.	No
/m/05ztjjw	/award/award_category/nominees./award/award_nomination/nominated_for	15094824	Is the following triple valid? Head: MTV Movie Award for Best Movie, Relation: award award category nominees. award award nomination nominated for, Tail: 15094824. Answer with 'Yes' or 'No'.	No
4445952	/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country	/m/015qh	Is the following triple valid? Head: 4445952, Relation: olympics olympic sport athletes. olympics olympic athlete affiliation country, Tail: Bulgaria. Answer with 'Yes' or 'No'.	No
8648658	/award/award_nominee/award_nominations./award/award_nomination/award	/m/03qbnj	Is the following triple valid? Head: 8648658, Relation: award award nominee award nominations. award award nomination award, Tail: Grammy Award for Best Pop Vocal Album. Answer with 'Yes' or 'No'.	No
